Generated from SelSteeringTester.iob
number of ions = 1
Bender = 920V
SEL focus = -1870V
Ypos,Zpos,Sel_x,Sel_z,IonSplatPos, IonCollectorPos
38.5, 36, -23.334714783356, 10.151671951637, 4.8797245455755
38.5, 36.25, -24.017056104029, 13.038295792416, 5.1681067545228
38.5, 36.5, -24.909363822779, 16.328541515395, 5.2198196046543
38.5, 36.75, -26.002751940163, 20.093687701039, 5.0706973726239
38.75, 33.75, -35.150894786697, -10.392832522281, 4.1463205367465
38.75, 34, -33.4616704043, -7.6471210438758, 4.6787703327285
38.75, 34.25, -32.074395684293, -5.1444005500525, 5.0060034861631
38.75, 34.5, -30.979675080162, -2.8105641063303, 5.0602255062938
38.75, 34.75, -30.168113054009, -0.57150478009135, 5.3113301611431
38.75, 35, -29.630314064678, 1.6468843910843, 5.4058066665867
38.75, 35.25, -29.356882564025, 3.9187102932483, 5.5038553753371
38.75, 35.5, -29.33842301718, 6.3180799148977, 5.4078377886963
38.75, 35.75, -29.56553987856, 8.9191001718864, 5.5417186223781
38.75, 36, -30.028837606078, 11.795878003351, 5.3419047865367
38.75, 36.25, -30.718920658343, 15.022520335391, 4.7960256771989
39, 35, -37.287063000491, 2.1342563088983, 3.7679861958053
